Country,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,Exporter,Form
Zambia,,,,,,,,98525,,,,South Africa,Metal
United States,,,,,,,10500,,,,,South Africa,Metal
Qatar,,,108000,,,,,,,,,South Africa,Metal
India,,,,,,,,,,,,South Africa,Metal
France,,,,,150,,,,,,,South Africa,Metal
Spain,,,,,,,,,3870,,,South Africa,Metal
Botswana,,,,1,,,,200,,15480,,South Africa,Metal
Brazil,,3500,,,,,,,,,,South Africa,Metal
Australia,,,,,,,,100,250,,,South Africa,Metal
